"network_id";"null_model";"replicate";"metric";"value"
"TI96_connectance";"connectance";74;"richness";23
"TI96_connectance";"connectance";74;"connectance";0,132231404958678
"TI96_connectance";"connectance";74;"degree.shannon";3,07584061373476
"TI96_connectance";"connectance";74;"degree.mean";1,39130434782609
"TI96_connectance";"connectance";74;"degree.sd";0,499010879347845
"TI96_connectance";"connectance";74;"degree.skewness";0,445435403187374
"TI96_connectance";"connectance";74;"degree.kurtosis";1,1984126984127
"TI96_connectance";"connectance";74;"modularity.betweenness";0,8359375
"TI96_connectance";"connectance";74;"modularity.infomap";0,8359375
"TI96_connectance";"connectance";74;"nestedness";3,30578512396694
"TI96_connectance";"connectance";74;"centrality.degree";0,0303030303030303
"TI96_connectance";"connectance";74;"centrality.eigen";0,743104431426546
"TI96_connectance";"connectance";74;"interaction.overlap";0,134986225895317
"TI96_connectance";"connectance";74;"link.density";1,39130434782609
