"network_id";"null_model";"replicate";"metric";"value"
"TI5_connectance";"connectance";61;"richness";44
"TI5_connectance";"connectance";61;"connectance";0,0833333333333333
"TI5_connectance";"connectance";61;"degree.shannon";3,67371098414064
"TI5_connectance";"connectance";61;"degree.mean";1,72727272727273
"TI5_connectance";"connectance";61;"degree.sd";0,845332915391062
"TI5_connectance";"connectance";61;"degree.skewness";0,780166972051065
"TI5_connectance";"connectance";61;"degree.kurtosis";2,51174678757747
"TI5_connectance";"connectance";61;"modularity.betweenness";0,811634349030471
"TI5_connectance";"connectance";61;"modularity.infomap";0,80713296398892
"TI5_connectance";"connectance";61;"nestedness";1,73389950460014
"TI5_connectance";"connectance";61;"centrality.degree";0,0553709856035437
"TI5_connectance";"connectance";61;"centrality.eigen";0,833374776117273
"TI5_connectance";"connectance";61;"interaction.overlap";0,0850811238622873
"TI5_connectance";"connectance";61;"link.density";1,72727272727273
