"network_id";"null_model";"replicate";"metric";"value"
"M22_99_connectance";"connectance";59;"richness";85
"M22_99_connectance";"connectance";59;"connectance";0,246153846153846
"M22_99_connectance";"connectance";59;"degree.shannon";4,22473907858016
"M22_99_connectance";"connectance";59;"degree.mean";7,15294117647059
"M22_99_connectance";"connectance";59;"degree.sd";5,11883981077777
"M22_99_connectance";"connectance";59;"degree.skewness";1,27273401906255
"M22_99_connectance";"connectance";59;"degree.kurtosis";3,24649745222487
"M22_99_connectance";"connectance";59;"modularity.betweenness";0,113102709487534
"M22_99_connectance";"connectance";59;"modularity.infomap";0
"M22_99_connectance";"connectance";59;"nestedness";9,90016268272556
"M22_99_connectance";"connectance";59;"centrality.degree";0,156626506024096
"M22_99_connectance";"connectance";59;"centrality.eigen";0,254813782708882
"M22_99_connectance";"connectance";59;"interaction.overlap";0,26613447752973
"M22_99_connectance";"connectance";59;"link.density";7,15294117647059
