"network_id";"null_model";"replicate";"metric";"value"
"AI22_963_connectance";"connectance";83;"richness";92
"AI22_963_connectance";"connectance";83;"connectance";0,0758064516129032
"AI22_963_connectance";"connectance";83;"degree.shannon";4,37476622480295
"AI22_963_connectance";"connectance";83;"degree.mean";3,06521739130435
"AI22_963_connectance";"connectance";83;"degree.sd";1,74030657793066
"AI22_963_connectance";"connectance";83;"degree.skewness";1,13211187685577
"AI22_963_connectance";"connectance";83;"degree.kurtosis";3,99208701129517
"AI22_963_connectance";"connectance";83;"modularity.betweenness";0,55452442030079
"AI22_963_connectance";"connectance";83;"modularity.infomap";0,556159146924199
"AI22_963_connectance";"connectance";83;"nestedness";3,48345264031539
"AI22_963_connectance";"connectance";83;"centrality.degree";0,0666666666666667
"AI22_963_connectance";"connectance";83;"centrality.eigen";0,390495056006172
"AI22_963_connectance";"connectance";83;"interaction.overlap";0,0848597771411017
"AI22_963_connectance";"connectance";83;"link.density";3,06521739130435
