"network_id";"null_model";"replicate";"metric";"value"
"AI22_893_connectance";"connectance";74;"richness";120
"AI22_893_connectance";"connectance";74;"connectance";0,0756410256410256
"AI22_893_connectance";"connectance";74;"degree.shannon";4,63439565385297
"AI22_893_connectance";"connectance";74;"degree.mean";3,93333333333333
"AI22_893_connectance";"connectance";74;"degree.sd";2,25937201557466
"AI22_893_connectance";"connectance";74;"degree.skewness";1,08396951717367
"AI22_893_connectance";"connectance";74;"degree.kurtosis";4,05929758325041
"AI22_893_connectance";"connectance";74;"modularity.betweenness";0,476775711002586
"AI22_893_connectance";"connectance";74;"modularity.infomap";0,493060542947429
"AI22_893_connectance";"connectance";74;"nestedness";4,5516376601402
"AI22_893_connectance";"connectance";74;"centrality.degree";0,0689360489958695
"AI22_893_connectance";"connectance";74;"centrality.eigen";0,336439244667966
"AI22_893_connectance";"connectance";74;"interaction.overlap";0,0796358571983572
"AI22_893_connectance";"connectance";74;"link.density";3,93333333333333
