"network_id";"null_model";"replicate";"metric";"value"
"D21_78_connectance";"connectance";87;"richness";38
"D21_78_connectance";"connectance";87;"connectance";0,157342657342657
"D21_78_connectance";"connectance";87;"degree.shannon";3,46078308315249
"D21_78_connectance";"connectance";87;"degree.mean";2,36842105263158
"D21_78_connectance";"connectance";87;"degree.sd";1,47814808590653
"D21_78_connectance";"connectance";87;"degree.skewness";1,02403557267154
"D21_78_connectance";"connectance";87;"degree.kurtosis";3,75332641601563
"D21_78_connectance";"connectance";87;"modularity.betweenness";0,581975308641975
"D21_78_connectance";"connectance";87;"modularity.infomap";0,579753086419753
"D21_78_connectance";"connectance";87;"nestedness";5,30690537084399
"D21_78_connectance";"connectance";87;"centrality.degree";0,132132132132132
"D21_78_connectance";"connectance";87;"centrality.eigen";0,387386187469661
"D21_78_connectance";"connectance";87;"interaction.overlap";0,158312200619893
"D21_78_connectance";"connectance";87;"link.density";2,36842105263158
