"network_id";"null_model";"replicate";"metric";"value"
"AI22_1278_connectance";"connectance";33;"richness";64
"AI22_1278_connectance";"connectance";33;"connectance";0,101851851851852
"AI22_1278_connectance";"connectance";33;"degree.shannon";4,06265479027768
"AI22_1278_connectance";"connectance";33;"degree.mean";3,09375
"AI22_1278_connectance";"connectance";33;"degree.sd";1,37689263682153
"AI22_1278_connectance";"connectance";33;"degree.skewness";0,749898207615571
"AI22_1278_connectance";"connectance";33;"degree.kurtosis";4,01898206450797
"AI22_1278_connectance";"connectance";33;"modularity.betweenness";0,537292113049689
"AI22_1278_connectance";"connectance";33;"modularity.infomap";0,518620548923579
"AI22_1278_connectance";"connectance";33;"nestedness";4,68534906588004
"AI22_1278_connectance";"connectance";33;"centrality.degree";0,0803891449052739
"AI22_1278_connectance";"connectance";33;"centrality.eigen";0,350146918765183
"AI22_1278_connectance";"connectance";33;"interaction.overlap";0,110036069706852
"AI22_1278_connectance";"connectance";33;"link.density";3,09375
