"network_id";"null_model";"replicate";"metric";"value"
"P22_374_connectance";"connectance";90;"richness";207
"P22_374_connectance";"connectance";90;"connectance";0,0612659698025552
"P22_374_connectance";"connectance";90;"degree.shannon";5,04047108110495
"P22_374_connectance";"connectance";90;"degree.mean";4,07729468599034
"P22_374_connectance";"connectance";90;"degree.sd";3,45621944325343
"P22_374_connectance";"connectance";90;"degree.skewness";1,61700787428502
"P22_374_connectance";"connectance";90;"degree.kurtosis";4,77053346293409
"P22_374_connectance";"connectance";90;"modularity.betweenness";0,468582242088003
"P22_374_connectance";"connectance";90;"modularity.infomap";0,448263179173873
"P22_374_connectance";"connectance";90;"nestedness";3,1526490287174
"P22_374_connectance";"connectance";90;"centrality.degree";0,0633435946009945
"P22_374_connectance";"connectance";90;"centrality.eigen";0,348216776216658
"P22_374_connectance";"connectance";90;"interaction.overlap";0,0722222367489264
"P22_374_connectance";"connectance";90;"link.density";4,07729468599034
