"network_id";"null_model";"replicate";"metric";"value"
"D21_80_connectance";"connectance";6;"richness";43
"D21_80_connectance";"connectance";6;"connectance";0,26790450928382
"D21_80_connectance";"connectance";6;"degree.shannon";3,63657591216112
"D21_80_connectance";"connectance";6;"degree.mean";4,69767441860465
"D21_80_connectance";"connectance";6;"degree.sd";2,47400661854728
"D21_80_connectance";"connectance";6;"degree.skewness";1,16353573678017
"D21_80_connectance";"connectance";6;"degree.kurtosis";3,94056040958069
"D21_80_connectance";"connectance";6;"modularity.betweenness";0,279188314871091
"D21_80_connectance";"connectance";6;"modularity.infomap";0
"D21_80_connectance";"connectance";6;"nestedness";10,8123343234007
"D21_80_connectance";"connectance";6;"centrality.degree";0,182346109175377
"D21_80_connectance";"connectance";6;"centrality.eigen";0,261259927141496
"D21_80_connectance";"connectance";6;"interaction.overlap";0,262152011022403
"D21_80_connectance";"connectance";6;"link.density";4,69767441860465
