"network_id";"null_model";"replicate";"metric";"value"
"WOL_028_connectance";"connectance";34;"richness";111
"WOL_028_connectance";"connectance";34;"connectance";0,10989010989011
"WOL_028_connectance";"connectance";34;"degree.shannon";4,36732725976433
"WOL_028_connectance";"connectance";34;"degree.mean";3,42342342342342
"WOL_028_connectance";"connectance";34;"degree.sd";3,29889664626206
"WOL_028_connectance";"connectance";34;"degree.skewness";1,96575660330822
"WOL_028_connectance";"connectance";34;"degree.kurtosis";5,76661864412274
"WOL_028_connectance";"connectance";34;"modularity.betweenness";0,500927977839335
"WOL_028_connectance";"connectance";34;"modularity.infomap";0,500346260387812
"WOL_028_connectance";"connectance";34;"nestedness";5,41059141817602
"WOL_028_connectance";"connectance";34;"centrality.degree";0,107172643869892
"WOL_028_connectance";"connectance";34;"centrality.eigen";0,355919957059001
"WOL_028_connectance";"connectance";34;"interaction.overlap";0,107316423328982
"WOL_028_connectance";"connectance";34;"link.density";3,42342342342342
