"network_id";"null_model";"replicate";"metric";"value"
"TI110_connectance";"connectance";93;"richness";102
"TI110_connectance";"connectance";93;"connectance";0,0264635124298316
"TI110_connectance";"connectance";93;"degree.shannon";4,5598070201536
"TI110_connectance";"connectance";93;"degree.mean";1,29411764705882
"TI110_connectance";"connectance";93;"degree.sd";0,499271455244671
"TI110_connectance";"connectance";93;"degree.skewness";1,3743316838567
"TI110_connectance";"connectance";93;"degree.kurtosis";3,85330596558651
"TI110_connectance";"connectance";93;"modularity.betweenness";0,953627180899908
"TI110_connectance";"connectance";93;"modularity.infomap";0,94777318640955
"TI110_connectance";"connectance";93;"nestedness";0,211619853789919
"TI110_connectance";"connectance";93;"centrality.degree";0,0172277227722772
"TI110_connectance";"connectance";93;"centrality.eigen";0,933600649173228
"TI110_connectance";"connectance";93;"interaction.overlap";0,0292310741181134
"TI110_connectance";"connectance";93;"link.density";1,29411764705882
