"network_id";"null_model";"replicate";"metric";"value"
"P22_118_connectance";"connectance";34;"richness";59
"P22_118_connectance";"connectance";34;"connectance";0,0812121212121212
"P22_118_connectance";"connectance";34;"degree.shannon";3,9549634273128
"P22_118_connectance";"connectance";34;"degree.mean";2,27118644067797
"P22_118_connectance";"connectance";34;"degree.sd";1,14214722878741
"P22_118_connectance";"connectance";34;"degree.skewness";0,57502665245669
"P22_118_connectance";"connectance";34;"degree.kurtosis";2,39986318264154
"P22_118_connectance";"connectance";34;"modularity.betweenness";0,674092225439964
"P22_118_connectance";"connectance";34;"modularity.infomap";0,673423925150368
"P22_118_connectance";"connectance";34;"nestedness";3,1068524970964
"P22_118_connectance";"connectance";34;"centrality.degree";0,0486993345432547
"P22_118_connectance";"connectance";34;"centrality.eigen";0,549805382575779
"P22_118_connectance";"connectance";34;"interaction.overlap";0,0857447619047619
"P22_118_connectance";"connectance";34;"link.density";2,27118644067797
