"network_id";"null_model";"replicate";"metric";"value"
"M22_11_connectance";"connectance";79;"richness";239
"M22_11_connectance";"connectance";79;"connectance";0,0723892405063291
"M22_11_connectance";"connectance";79;"degree.shannon";5,370381152659
"M22_11_connectance";"connectance";79;"degree.mean";7,65690376569038
"M22_11_connectance";"connectance";79;"degree.sd";3,53367123398028
"M22_11_connectance";"connectance";79;"degree.skewness";0,56267014945693
"M22_11_connectance";"connectance";79;"degree.kurtosis";2,72128166791581
"M22_11_connectance";"connectance";79;"modularity.betweenness";0,239890113171489
"M22_11_connectance";"connectance";79;"modularity.infomap";0
"M22_11_connectance";"connectance";79;"nestedness";3,4814445429417
"M22_11_connectance";"connectance";79;"centrality.degree";0,0395879870935716
"M22_11_connectance";"connectance";79;"centrality.eigen";0,241185069992569
"M22_11_connectance";"connectance";79;"interaction.overlap";0,0702487060411512
"M22_11_connectance";"connectance";79;"link.density";7,65690376569038
