"network_id";"null_model";"replicate";"metric";"value"
"P22_167_connectance";"connectance";93;"richness";47
"P22_167_connectance";"connectance";93;"connectance";0,113636363636364
"P22_167_connectance";"connectance";93;"degree.shannon";3,72579983284504
"P22_167_connectance";"connectance";93;"degree.mean";2,5531914893617
"P22_167_connectance";"connectance";93;"degree.sd";1,31560055121636
"P22_167_connectance";"connectance";93;"degree.skewness";0,983490071958926
"P22_167_connectance";"connectance";93;"degree.kurtosis";4,31455282046917
"P22_167_connectance";"connectance";93;"modularity.betweenness";0,583472222222222
"P22_167_connectance";"connectance";93;"modularity.infomap";0,57625
"P22_167_connectance";"connectance";93;"nestedness";4,14303717706364
"P22_167_connectance";"connectance";93;"centrality.degree";0,100966183574879
"P22_167_connectance";"connectance";93;"centrality.eigen";0,568189260309193
"P22_167_connectance";"connectance";93;"interaction.overlap";0,131285824514991
"P22_167_connectance";"connectance";93;"link.density";2,5531914893617
