"network_id";"null_model";"replicate";"metric";"value"
"P22_151_connectance";"connectance";51;"richness";38
"P22_151_connectance";"connectance";51;"connectance";0,142857142857143
"P22_151_connectance";"connectance";51;"degree.shannon";3,52053858233734
"P22_151_connectance";"connectance";51;"degree.mean";2,42105263157895
"P22_151_connectance";"connectance";51;"degree.sd";1,1770687124853
"P22_151_connectance";"connectance";51;"degree.skewness";0,342788449551965
"P22_151_connectance";"connectance";51;"degree.kurtosis";1,96515986490646
"P22_151_connectance";"connectance";51;"modularity.betweenness";0,589555765595463
"P22_151_connectance";"connectance";51;"modularity.infomap";0,594281663516068
"P22_151_connectance";"connectance";51;"nestedness";4,0644868301544
"P22_151_connectance";"connectance";51;"centrality.degree";0,0735735735735736
"P22_151_connectance";"connectance";51;"centrality.eigen";0,402643398800985
"P22_151_connectance";"connectance";51;"interaction.overlap";0,165435698088759
"P22_151_connectance";"connectance";51;"link.density";2,42105263157895
