"network_id";"null_model";"replicate";"metric";"value"
"P22_263_connectance";"connectance";84;"richness";173
"P22_263_connectance";"connectance";84;"connectance";0,0410862529900098
"P22_263_connectance";"connectance";84;"degree.shannon";5,0555946631166
"P22_263_connectance";"connectance";84;"degree.mean";3,3757225433526
"P22_263_connectance";"connectance";84;"degree.sd";1,49140567898692
"P22_263_connectance";"connectance";84;"degree.skewness";0,574052911935311
"P22_263_connectance";"connectance";84;"degree.kurtosis";3,18738158555056
"P22_263_connectance";"connectance";84;"modularity.betweenness";0,564699052355038
"P22_263_connectance";"connectance";84;"modularity.infomap";0,541177988365547
"P22_263_connectance";"connectance";84;"nestedness";1,9045756017587
"P22_263_connectance";"connectance";84;"centrality.degree";0,0271997824017408
"P22_263_connectance";"connectance";84;"centrality.eigen";0,381777607744109
"P22_263_connectance";"connectance";84;"interaction.overlap";0,0426043557724206
"P22_263_connectance";"connectance";84;"link.density";3,3757225433526
