"network_id";"null_model";"replicate";"metric";"value"
"B22_22_connectance";"connectance";80;"richness";73
"B22_22_connectance";"connectance";80;"connectance";0,167133520074697
"B22_22_connectance";"connectance";80;"degree.shannon";4,12658049945836
"B22_22_connectance";"connectance";80;"degree.mean";4,9041095890411
"B22_22_connectance";"connectance";80;"degree.sd";2,87790618120595
"B22_22_connectance";"connectance";80;"degree.skewness";0,853453091459081
"B22_22_connectance";"connectance";80;"degree.kurtosis";3,00164228310326
"B22_22_connectance";"connectance";80;"modularity.betweenness";0,332932804843794
"B22_22_connectance";"connectance";80;"modularity.infomap";0
"B22_22_connectance";"connectance";80;"nestedness";8,50057024861712
"B22_22_connectance";"connectance";80;"centrality.degree";0,115610328638498
"B22_22_connectance";"connectance";80;"centrality.eigen";0,264744441865557
"B22_22_connectance";"connectance";80;"interaction.overlap";0,189320174084505
"B22_22_connectance";"connectance";80;"link.density";4,9041095890411
