"network_id";"null_model";"replicate";"metric";"value"
"TI150_connectance";"connectance";56;"richness";1665
"TI150_connectance";"connectance";56;"connectance";0,00758867877889012
"TI150_connectance";"connectance";56;"degree.shannon";7,34559195865433
"TI150_connectance";"connectance";56;"degree.mean";6,26906906906907
"TI150_connectance";"connectance";56;"degree.sd";2,36148190530793
"TI150_connectance";"connectance";56;"degree.skewness";0,457354431335888
"TI150_connectance";"connectance";56;"degree.kurtosis";3,21948234083385
"TI150_connectance";"connectance";56;"modularity.betweenness";NA
"TI150_connectance";"connectance";56;"modularity.infomap";0,352617712463866
"TI150_connectance";"connectance";56;"nestedness";0,410725594732742
"TI150_connectance";"connectance";56;"centrality.degree";0,00585494819371849
"TI150_connectance";"connectance";56;"centrality.eigen";0,267831115810184
"TI150_connectance";"connectance";56;"interaction.overlap";0,00823963054609517
"TI150_connectance";"connectance";56;"link.density";6,26906906906907
