"network_id";"null_model";"replicate";"metric";"value"
"P22_248_connectance";"connectance";41;"richness";78
"P22_248_connectance";"connectance";41;"connectance";0,139423076923077
"P22_248_connectance";"connectance";41;"degree.shannon";3,97336601332142
"P22_248_connectance";"connectance";41;"degree.mean";2,97435897435897
"P22_248_connectance";"connectance";41;"degree.sd";3,08315220283195
"P22_248_connectance";"connectance";41;"degree.skewness";2,18103317439463
"P22_248_connectance";"connectance";41;"degree.kurtosis";7,25837241343913
"P22_248_connectance";"connectance";41;"modularity.betweenness";0,502303804994055
"P22_248_connectance";"connectance";41;"modularity.infomap";0,521365933412604
"P22_248_connectance";"connectance";41;"nestedness";7,32210894861497
"P22_248_connectance";"connectance";41;"centrality.degree";0,160287081339713
"P22_248_connectance";"connectance";41;"centrality.eigen";0,433635265158868
"P22_248_connectance";"connectance";41;"interaction.overlap";0,161226220555565
"P22_248_connectance";"connectance";41;"link.density";2,97435897435897
