"network_id";"null_model";"replicate";"metric";"value"
"P22_307_connectance";"connectance";75;"richness";143
"P22_307_connectance";"connectance";75;"connectance";0,108579638752053
"P22_307_connectance";"connectance";75;"degree.shannon";4,89350892697916
"P22_307_connectance";"connectance";75;"degree.mean";7,3986013986014
"P22_307_connectance";"connectance";75;"degree.sd";2,70924307328428
"P22_307_connectance";"connectance";75;"degree.skewness";0,171143777480111
"P22_307_connectance";"connectance";75;"degree.kurtosis";2,45101511447515
"P22_307_connectance";"connectance";75;"modularity.betweenness";0,218952905399852
"P22_307_connectance";"connectance";75;"modularity.infomap";0
"P22_307_connectance";"connectance";75;"nestedness";5,57627791401485
"P22_307_connectance";"connectance";75;"centrality.degree";0,0471481370492458
"P22_307_connectance";"connectance";75;"centrality.eigen";0,215244552455242
"P22_307_connectance";"connectance";75;"interaction.overlap";0,114878018441085
"P22_307_connectance";"connectance";75;"link.density";7,3986013986014
