"network_id";"null_model";"replicate";"metric";"value"
"P22_371_connectance";"connectance";68;"richness";108
"P22_371_connectance";"connectance";68;"connectance";0,0979049153908139
"P22_371_connectance";"connectance";68;"degree.shannon";4,54876255629971
"P22_371_connectance";"connectance";68;"degree.mean";4,5
"P22_371_connectance";"connectance";68;"degree.sd";2,39742852894552
"P22_371_connectance";"connectance";68;"degree.skewness";1,02209311576036
"P22_371_connectance";"connectance";68;"degree.kurtosis";4,38960142772159
"P22_371_connectance";"connectance";68;"modularity.betweenness";0,41207302409863
"P22_371_connectance";"connectance";68;"modularity.infomap";0,422572778539857
"P22_371_connectance";"connectance";68;"nestedness";3,92552130749556
"P22_371_connectance";"connectance";68;"centrality.degree";0,090460236289896
"P22_371_connectance";"connectance";68;"centrality.eigen";0,334349836520067
"P22_371_connectance";"connectance";68;"interaction.overlap";0,109912552258794
"P22_371_connectance";"connectance";68;"link.density";4,5
