"network_id";"null_model";"replicate";"metric";"value"
"AI22_1076_connectance";"connectance";47;"richness";42
"AI22_1076_connectance";"connectance";47;"connectance";0,105263157894737
"AI22_1076_connectance";"connectance";47;"degree.shannon";3,62314734694203
"AI22_1076_connectance";"connectance";47;"degree.mean";2,0952380952381
"AI22_1076_connectance";"connectance";47;"degree.sd";1,10010030162495
"AI22_1076_connectance";"connectance";47;"degree.skewness";2,14689715589477
"AI22_1076_connectance";"connectance";47;"degree.kurtosis";10,4944463069323
"AI22_1076_connectance";"connectance";47;"modularity.betweenness";0,609504132231405
"AI22_1076_connectance";"connectance";47;"modularity.infomap";0,604338842975207
"AI22_1076_connectance";"connectance";47;"nestedness";3,00707547169811
"AI22_1076_connectance";"connectance";47;"centrality.degree";0,125609756097561
"AI22_1076_connectance";"connectance";47;"centrality.eigen";0,546708068693206
"AI22_1076_connectance";"connectance";47;"interaction.overlap";0,105989055573543
"AI22_1076_connectance";"connectance";47;"link.density";2,0952380952381
