"network_id";"null_model";"replicate";"metric";"value"
"D21_33_connectance";"connectance";27;"richness";44
"D21_33_connectance";"connectance";27;"connectance";0,219211822660099
"D21_33_connectance";"connectance";27;"degree.shannon";3,64952141256711
"D21_33_connectance";"connectance";27;"degree.mean";4,04545454545455
"D21_33_connectance";"connectance";27;"degree.sd";2,09044943931944
"D21_33_connectance";"connectance";27;"degree.skewness";0,418134041224282
"D21_33_connectance";"connectance";27;"degree.kurtosis";2,42262648306409
"D21_33_connectance";"connectance";27;"modularity.betweenness";0,37015528342381
"D21_33_connectance";"connectance";27;"modularity.infomap";0,400012624668602
"D21_33_connectance";"connectance";27;"nestedness";8,41417388873358
"D21_33_connectance";"connectance";27;"centrality.degree";0,120708748615725
"D21_33_connectance";"connectance";27;"centrality.eigen";0,303448468553189
"D21_33_connectance";"connectance";27;"interaction.overlap";0,199309383970502
"D21_33_connectance";"connectance";27;"link.density";4,04545454545455
