"network_id";"null_model";"replicate";"metric";"value"
"P22_281_connectance";"connectance";10;"richness";53
"P22_281_connectance";"connectance";10;"connectance";0,154761904761905
"P22_281_connectance";"connectance";10;"degree.shannon";3,65196564291859
"P22_281_connectance";"connectance";10;"degree.mean";2,45283018867925
"P22_281_connectance";"connectance";10;"degree.sd";2,28343565148128
"P22_281_connectance";"connectance";10;"degree.skewness";2,00368533767371
"P22_281_connectance";"connectance";10;"degree.kurtosis";6,23817112024442
"P22_281_connectance";"connectance";10;"modularity.betweenness";0,59112426035503
"P22_281_connectance";"connectance";10;"modularity.infomap";0,574201183431953
"P22_281_connectance";"connectance";10;"nestedness";6,73359955796665
"P22_281_connectance";"connectance";10;"centrality.degree";0,150829562594268
"P22_281_connectance";"connectance";10;"centrality.eigen";0,45806353706717
"P22_281_connectance";"connectance";10;"interaction.overlap";0,17585497182556
"P22_281_connectance";"connectance";10;"link.density";2,45283018867925
