"network_id";"null_model";"replicate";"metric";"value"
"P22_051_connectance";"connectance";23;"richness";78
"P22_051_connectance";"connectance";23;"connectance";0,0929078014184397
"P22_051_connectance";"connectance";23;"degree.shannon";4,23327974039305
"P22_051_connectance";"connectance";23;"degree.mean";3,35897435897436
"P22_051_connectance";"connectance";23;"degree.sd";1,72810502757992
"P22_051_connectance";"connectance";23;"degree.skewness";0,954244286052327
"P22_051_connectance";"connectance";23;"degree.kurtosis";3,50482854689605
"P22_051_connectance";"connectance";23;"modularity.betweenness";0,528523978789115
"P22_051_connectance";"connectance";23;"modularity.infomap";0,531058796107453
"P22_051_connectance";"connectance";23;"nestedness";3,43097827742741
"P22_051_connectance";"connectance";23;"centrality.degree";0,075187969924812
"P22_051_connectance";"connectance";23;"centrality.eigen";0,369663696303358
"P22_051_connectance";"connectance";23;"interaction.overlap";0,102643831477165
"P22_051_connectance";"connectance";23;"link.density";3,35897435897436
