"network_id";"null_model";"replicate";"metric";"value"
"B22_2_connectance";"connectance";7;"richness";69
"B22_2_connectance";"connectance";7;"connectance";0,179086538461538
"B22_2_connectance";"connectance";7;"degree.shannon";4,00200463536697
"B22_2_connectance";"connectance";7;"degree.mean";4,31884057971014
"B22_2_connectance";"connectance";7;"degree.sd";3,27868676016332
"B22_2_connectance";"connectance";7;"degree.skewness";1,7848373959042
"B22_2_connectance";"connectance";7;"degree.kurtosis";6,07427425934782
"B22_2_connectance";"connectance";7;"modularity.betweenness";0,327102382775551
"B22_2_connectance";"connectance";7;"modularity.infomap";0,38892392234584
"B22_2_connectance";"connectance";7;"nestedness";10,7205822659761
"B22_2_connectance";"connectance";7;"centrality.degree";0,192054433713784
"B22_2_connectance";"connectance";7;"centrality.eigen";0,33107378278749
"B22_2_connectance";"connectance";7;"interaction.overlap";0,192828115334848
"B22_2_connectance";"connectance";7;"link.density";4,31884057971014
