"network_id";"null_model";"replicate";"metric";"value"
"P22_096_connectance";"connectance";15;"richness";111
"P22_096_connectance";"connectance";15;"connectance";0,16280701754386
"P22_096_connectance";"connectance";15;"degree.shannon";4,26726031356437
"P22_096_connectance";"connectance";15;"degree.mean";4,18018018018018
"P22_096_connectance";"connectance";15;"degree.sd";4,84336133879654
"P22_096_connectance";"connectance";15;"degree.skewness";2,39238489237825
"P22_096_connectance";"connectance";15;"degree.kurtosis";7,68014799131592
"P22_096_connectance";"connectance";15;"modularity.betweenness";0,401865338882283
"P22_096_connectance";"connectance";15;"modularity.infomap";0,42256242568371
"P22_096_connectance";"connectance";15;"nestedness";8,04796528874456
"P22_096_connectance";"connectance";15;"centrality.degree";0,174228523769808
"P22_096_connectance";"connectance";15;"centrality.eigen";0,339884830063415
"P22_096_connectance";"connectance";15;"interaction.overlap";0,182717988002689
"P22_096_connectance";"connectance";15;"link.density";4,18018018018018
