"network_id";"null_model";"replicate";"metric";"value"
"WOL_019_connectance";"connectance";53;"richness";205
"WOL_019_connectance";"connectance";53;"connectance";0,0920670391061452
"WOL_019_connectance";"connectance";53;"degree.shannon";4,84873838424703
"WOL_019_connectance";"connectance";53;"degree.mean";4,01951219512195
"WOL_019_connectance";"connectance";53;"degree.sd";4,75060468350285
"WOL_019_connectance";"connectance";53;"degree.skewness";2,21534942837198
"WOL_019_connectance";"connectance";53;"degree.kurtosis";6,62470217020311
"WOL_019_connectance";"connectance";53;"modularity.betweenness";0,448557828259025
"WOL_019_connectance";"connectance";53;"modularity.infomap";0,457798213780752
"WOL_019_connectance";"connectance";53;"nestedness";4,5300023353528
"WOL_019_connectance";"connectance";53;"centrality.degree";0,0791075050709939
"WOL_019_connectance";"connectance";53;"centrality.eigen";0,373600453749669
"WOL_019_connectance";"connectance";53;"interaction.overlap";0,0816073183290187
"WOL_019_connectance";"connectance";53;"link.density";4,01951219512195
