"network_id";"null_model";"replicate";"metric";"value"
"M22_62_connectance";"connectance";55;"richness";72
"M22_62_connectance";"connectance";55;"connectance";0,150406504065041
"M22_62_connectance";"connectance";55;"degree.shannon";4,19956271820923
"M22_62_connectance";"connectance";55;"degree.mean";5,13888888888889
"M22_62_connectance";"connectance";55;"degree.sd";2,08485859658686
"M22_62_connectance";"connectance";55;"degree.skewness";0,875247612920494
"M22_62_connectance";"connectance";55;"degree.kurtosis";3,17478947534717
"M22_62_connectance";"connectance";55;"modularity.betweenness";0,384236669101534
"M22_62_connectance";"connectance";55;"modularity.infomap";0,407509130752374
"M22_62_connectance";"connectance";55;"nestedness";6,19718180482069
"M22_62_connectance";"connectance";55;"centrality.degree";0,0849094567404427
"M22_62_connectance";"connectance";55;"centrality.eigen";0,291041267867013
"M22_62_connectance";"connectance";55;"interaction.overlap";0,158481594047126
"M22_62_connectance";"connectance";55;"link.density";5,13888888888889
