"network_id";"null_model";"replicate";"metric";"value"
"P22_022_connectance";"connectance";89;"richness";124
"P22_022_connectance";"connectance";89;"connectance";0,0765993265993266
"P22_022_connectance";"connectance";89;"degree.shannon";4,51294376050241
"P22_022_connectance";"connectance";89;"degree.mean";2,93548387096774
"P22_022_connectance";"connectance";89;"degree.sd";2,56854625133872
"P22_022_connectance";"connectance";89;"degree.skewness";1,62101970424602
"P22_022_connectance";"connectance";89;"degree.kurtosis";4,6647189876718
"P22_022_connectance";"connectance";89;"modularity.betweenness";0,581587368675281
"P22_022_connectance";"connectance";89;"modularity.infomap";0,563881173771284
"P22_022_connectance";"connectance";89;"nestedness";3,0016887479574
"P22_022_connectance";"connectance";89;"centrality.degree";0,0666400106624017
"P22_022_connectance";"connectance";89;"centrality.eigen";0,463637386027426
"P22_022_connectance";"connectance";89;"interaction.overlap";0,0903247361024386
"P22_022_connectance";"connectance";89;"link.density";2,93548387096774
