"network_id";"null_model";"replicate";"metric";"value"
"TI106_connectance";"connectance";75;"richness";24
"TI106_connectance";"connectance";75;"connectance";0,130769230769231
"TI106_connectance";"connectance";75;"degree.shannon";3,10323723770547
"TI106_connectance";"connectance";75;"degree.mean";1,41666666666667
"TI106_connectance";"connectance";75;"degree.sd";0,583592075121765
"TI106_connectance";"connectance";75;"degree.skewness";0,999330367283447
"TI106_connectance";"connectance";75;"degree.kurtosis";2,9972838388411
"TI106_connectance";"connectance";75;"modularity.betweenness";0,816608996539792
"TI106_connectance";"connectance";75;"modularity.infomap";0,816608996539792
"TI106_connectance";"connectance";75;"nestedness";3,30882352941176
"TI106_connectance";"connectance";75;"centrality.degree";0,075098814229249
"TI106_connectance";"connectance";75;"centrality.eigen";0,832842046710892
"TI106_connectance";"connectance";75;"interaction.overlap";0,134666666666667
"TI106_connectance";"connectance";75;"link.density";1,41666666666667
