"network_id";"null_model";"replicate";"metric";"value"
"M22_108_connectance";"connectance";40;"richness";43
"M22_108_connectance";"connectance";40;"connectance";0,228235294117647
"M22_108_connectance";"connectance";40;"degree.shannon";3,65711401360524
"M22_108_connectance";"connectance";40;"degree.mean";4,51162790697674
"M22_108_connectance";"connectance";40;"degree.sd";2,07447174025279
"M22_108_connectance";"connectance";40;"degree.skewness";0,509548459165344
"M22_108_connectance";"connectance";40;"degree.kurtosis";2,54136912558615
"M22_108_connectance";"connectance";40;"modularity.betweenness";0,321606972048039
"M22_108_connectance";"connectance";40;"modularity.infomap";0
"M22_108_connectance";"connectance";40;"nestedness";10,0131399138022
"M22_108_connectance";"connectance";40;"centrality.degree";0,112078977932636
"M22_108_connectance";"connectance";40;"centrality.eigen";0,293002613146112
"M22_108_connectance";"connectance";40;"interaction.overlap";0,22559238983239
"M22_108_connectance";"connectance";40;"link.density";4,51162790697674
