"network_id";"null_model";"replicate";"metric";"value"
"M22_40_connectance";"connectance";18;"richness";62
"M22_40_connectance";"connectance";18;"connectance";0,110991379310345
"M22_40_connectance";"connectance";18;"degree.shannon";4,04607372928369
"M22_40_connectance";"connectance";18;"degree.mean";3,32258064516129
"M22_40_connectance";"connectance";18;"degree.sd";1,32781335776602
"M22_40_connectance";"connectance";18;"degree.skewness";0,281259110924567
"M22_40_connectance";"connectance";18;"degree.kurtosis";2,60922728471702
"M22_40_connectance";"connectance";18;"modularity.betweenness";0,510415684795928
"M22_40_connectance";"connectance";18;"modularity.infomap";0,511688189273259
"M22_40_connectance";"connectance";18;"nestedness";4,8661670235546
"M22_40_connectance";"connectance";18;"centrality.degree";0,0622950819672131
"M22_40_connectance";"connectance";18;"centrality.eigen";0,308376672150166
"M22_40_connectance";"connectance";18;"interaction.overlap";0,119441280083373
"M22_40_connectance";"connectance";18;"link.density";3,32258064516129
