"network_id";"null_model";"replicate";"metric";"value"
"M22_99_connectance";"connectance";25;"richness";85
"M22_99_connectance";"connectance";25;"connectance";0,246153846153846
"M22_99_connectance";"connectance";25;"degree.shannon";4,21037983331683
"M22_99_connectance";"connectance";25;"degree.mean";7,15294117647059
"M22_99_connectance";"connectance";25;"degree.sd";5,27235802119331
"M22_99_connectance";"connectance";25;"degree.skewness";1,29259998659829
"M22_99_connectance";"connectance";25;"degree.kurtosis";3,47252899334611
"M22_99_connectance";"connectance";25;"modularity.betweenness";0,123798909279778
"M22_99_connectance";"connectance";25;"modularity.infomap";0
"M22_99_connectance";"connectance";25;"nestedness";15,0903090864231
"M22_99_connectance";"connectance";25;"centrality.degree";0,18100975329891
"M22_99_connectance";"connectance";25;"centrality.eigen";0,274355044382549
"M22_99_connectance";"connectance";25;"interaction.overlap";0,274639593861389
"M22_99_connectance";"connectance";25;"link.density";7,15294117647059
