"network_id";"null_model";"replicate";"metric";"value"
"TI131_connectance";"connectance";9;"richness";77
"TI131_connectance";"connectance";9;"connectance";0,0639868744872847
"TI131_connectance";"connectance";9;"degree.shannon";4,17147928109676
"TI131_connectance";"connectance";9;"degree.mean";2,02597402597403
"TI131_connectance";"connectance";9;"degree.sd";1,2873271572692
"TI131_connectance";"connectance";9;"degree.skewness";1,44142296199625
"TI131_connectance";"connectance";9;"degree.kurtosis";4,68597856546313
"TI131_connectance";"connectance";9;"modularity.betweenness";0,750986193293886
"TI131_connectance";"connectance";9;"modularity.infomap";0,712031558185405
"TI131_connectance";"connectance";9;"nestedness";1,95183393792825
"TI131_connectance";"connectance";9;"centrality.degree";0,0536842105263158
"TI131_connectance";"connectance";9;"centrality.eigen";0,633750918973046
"TI131_connectance";"connectance";9;"interaction.overlap";0,0662869348522606
"TI131_connectance";"connectance";9;"link.density";2,02597402597403
