"network_id";"null_model";"replicate";"metric";"value"
"P22_212_connectance";"connectance";36;"richness";87
"P22_212_connectance";"connectance";36;"connectance";0,0769704433497537
"P22_212_connectance";"connectance";36;"degree.shannon";4,32324371970008
"P22_212_connectance";"connectance";36;"degree.mean";2,8735632183908
"P22_212_connectance";"connectance";36;"degree.sd";1,62684312433299
"P22_212_connectance";"connectance";36;"degree.skewness";1,41113688233741
"P22_212_connectance";"connectance";36;"degree.kurtosis";5,54500372289851
"P22_212_connectance";"connectance";36;"modularity.betweenness";0,57408
"P22_212_connectance";"connectance";36;"modularity.infomap";0,571904
"P22_212_connectance";"connectance";36;"nestedness";3,75857667145365
"P22_212_connectance";"connectance";36;"centrality.degree";0,0729138166894665
"P22_212_connectance";"connectance";36;"centrality.eigen";0,462489432455249
"P22_212_connectance";"connectance";36;"interaction.overlap";0,0847328733358145
"P22_212_connectance";"connectance";36;"link.density";2,8735632183908
