"network_id";"null_model";"replicate";"metric";"value"
"AI22_143_connectance";"connectance";33;"richness";28
"AI22_143_connectance";"connectance";33;"connectance";0,166666666666667
"AI22_143_connectance";"connectance";33;"degree.shannon";3,20573350864696
"AI22_143_connectance";"connectance";33;"degree.mean";1,92857142857143
"AI22_143_connectance";"connectance";33;"degree.sd";1,08622934037623
"AI22_143_connectance";"connectance";33;"degree.skewness";2,08462199037058
"AI22_143_connectance";"connectance";33;"degree.kurtosis";8,36688853586439
"AI22_143_connectance";"connectance";33;"modularity.betweenness";0,619341563786008
"AI22_143_connectance";"connectance";33;"modularity.infomap";0,602880658436214
"AI22_143_connectance";"connectance";33;"nestedness";1,51515151515152
"AI22_143_connectance";"connectance";33;"centrality.degree";0,162393162393162
"AI22_143_connectance";"connectance";33;"centrality.eigen";0,61059417519566
"AI22_143_connectance";"connectance";33;"interaction.overlap";0,170781893004115
"AI22_143_connectance";"connectance";33;"link.density";1,92857142857143
