"network_id";"null_model";"replicate";"metric";"value"
"P22_330_connectance";"connectance";4;"richness";236
"P22_330_connectance";"connectance";4;"connectance";0,0843558282208589
"P22_330_connectance";"connectance";4;"degree.shannon";5,33279411358138
"P22_330_connectance";"connectance";4;"degree.mean";8,38983050847458
"P22_330_connectance";"connectance";4;"degree.sd";4,38378811862785
"P22_330_connectance";"connectance";4;"degree.skewness";0,831778152802046
"P22_330_connectance";"connectance";4;"degree.kurtosis";3,04152507285802
"P22_330_connectance";"connectance";4;"modularity.betweenness";0,193528211406999
"P22_330_connectance";"connectance";4;"modularity.infomap";0
"P22_330_connectance";"connectance";4;"nestedness";4,55812090193545
"P22_330_connectance";"connectance";4;"centrality.degree";0,0584106201127478
"P22_330_connectance";"connectance";4;"centrality.eigen";0,244608463107015
"P22_330_connectance";"connectance";4;"interaction.overlap";0,0924008758540182
"P22_330_connectance";"connectance";4;"link.density";8,38983050847458
