"network_id";"null_model";"replicate";"metric";"value"
"TI140_connectance";"connectance";97;"richness";298
"TI140_connectance";"connectance";97;"connectance";0,0130191861690913
"TI140_connectance";"connectance";97;"degree.shannon";5,53155136351777
"TI140_connectance";"connectance";97;"degree.mean";1,65771812080537
"TI140_connectance";"connectance";97;"degree.sd";1,06850732651142
"TI140_connectance";"connectance";97;"degree.skewness";1,94117559742119
"TI140_connectance";"connectance";97;"degree.kurtosis";6,68897574040006
"TI140_connectance";"connectance";97;"modularity.betweenness";0,948220754314937
"TI140_connectance";"connectance";97;"modularity.infomap";0,915545247422511
"TI140_connectance";"connectance";97;"nestedness";0,342744347409977
"TI140_connectance";"connectance";97;"centrality.degree";0,0147192647192647
"TI140_connectance";"connectance";97;"centrality.eigen";0,930352105946472
"TI140_connectance";"connectance";97;"interaction.overlap";0,0153370498526208
"TI140_connectance";"connectance";97;"link.density";1,65771812080537
