"network_id";"null_model";"replicate";"metric";"value"
"AI22_533_connectance";"connectance";89;"richness";22
"AI22_533_connectance";"connectance";89;"connectance";0,194444444444444
"AI22_533_connectance";"connectance";89;"degree.shannon";2,94757585322379
"AI22_533_connectance";"connectance";89;"degree.mean";1,90909090909091
"AI22_533_connectance";"connectance";89;"degree.sd";1,10879990504925
"AI22_533_connectance";"connectance";89;"degree.skewness";1,25345328235724
"AI22_533_connectance";"connectance";89;"degree.kurtosis";4,00892680023805
"AI22_533_connectance";"connectance";89;"modularity.betweenness";0,599773242630385
"AI22_533_connectance";"connectance";89;"modularity.infomap";0,599773242630385
"AI22_533_connectance";"connectance";89;"nestedness";9,68468468468468
"AI22_533_connectance";"connectance";89;"centrality.degree";0,161904761904762
"AI22_533_connectance";"connectance";89;"centrality.eigen";0,517105354258621
"AI22_533_connectance";"connectance";89;"interaction.overlap";0,233333333333333
"AI22_533_connectance";"connectance";89;"link.density";1,90909090909091
