"network_id";"null_model";"replicate";"metric";"value"
"D21_39_connectance";"connectance";95;"richness";44
"D21_39_connectance";"connectance";95;"connectance";0,219211822660099
"D21_39_connectance";"connectance";95;"degree.shannon";3,6763036674399
"D21_39_connectance";"connectance";95;"degree.mean";4,04545454545455
"D21_39_connectance";"connectance";95;"degree.sd";1,94044523127046
"D21_39_connectance";"connectance";95;"degree.skewness";0,881939992841183
"D21_39_connectance";"connectance";95;"degree.kurtosis";3,30687830020609
"D21_39_connectance";"connectance";95;"modularity.betweenness";0,350776417119051
"D21_39_connectance";"connectance";95;"modularity.infomap";0,299835879308168
"D21_39_connectance";"connectance";95;"nestedness";8,39740005591278
"D21_39_connectance";"connectance";95;"centrality.degree";0,120708748615725
"D21_39_connectance";"connectance";95;"centrality.eigen";0,310905101623792
"D21_39_connectance";"connectance";95;"interaction.overlap";0,207728894173603
"D21_39_connectance";"connectance";95;"link.density";4,04545454545455
