"network_id";"null_model";"replicate";"metric";"value"
"D21_33_connectance";"connectance";19;"richness";44
"D21_33_connectance";"connectance";19;"connectance";0,219211822660099
"D21_33_connectance";"connectance";19;"degree.shannon";3,64360677459437
"D21_33_connectance";"connectance";19;"degree.mean";4,04545454545455
"D21_33_connectance";"connectance";19;"degree.sd";2,11258185975477
"D21_33_connectance";"connectance";19;"degree.skewness";0,313945994898707
"D21_33_connectance";"connectance";19;"degree.kurtosis";2,39269231278447
"D21_33_connectance";"connectance";19;"modularity.betweenness";0,373437697260447
"D21_33_connectance";"connectance";19;"modularity.infomap";0,390480999873753
"D21_33_connectance";"connectance";19;"nestedness";11,4364924051813
"D21_33_connectance";"connectance";19;"centrality.degree";0,120708748615725
"D21_33_connectance";"connectance";19;"centrality.eigen";0,336811491611487
"D21_33_connectance";"connectance";19;"interaction.overlap";0,194822352967418
"D21_33_connectance";"connectance";19;"link.density";4,04545454545455
