"network_id";"null_model";"replicate";"metric";"value"
"D21_39_connectance";"connectance";78;"richness";44
"D21_39_connectance";"connectance";78;"connectance";0,219211822660099
"D21_39_connectance";"connectance";78;"degree.shannon";3,66047447724703
"D21_39_connectance";"connectance";78;"degree.mean";4,04545454545455
"D21_39_connectance";"connectance";78;"degree.sd";2,03406507241437
"D21_39_connectance";"connectance";78;"degree.skewness";0,675724440882545
"D21_39_connectance";"connectance";78;"degree.kurtosis";3,31941885959472
"D21_39_connectance";"connectance";78;"modularity.betweenness";0,398876404494382
"D21_39_connectance";"connectance";78;"modularity.infomap";0
"D21_39_connectance";"connectance";78;"nestedness";9,89609542447116
"D21_39_connectance";"connectance";78;"centrality.degree";0,145071982281285
"D21_39_connectance";"connectance";78;"centrality.eigen";0,247120584574753
"D21_39_connectance";"connectance";78;"interaction.overlap";0,208961879710988
"D21_39_connectance";"connectance";78;"link.density";4,04545454545455
