"network_id";"null_model";"replicate";"metric";"value"
"WOL_051_connectance";"connectance";63;"richness";371
"WOL_051_connectance";"connectance";63;"connectance";0,0353301435406699
"WOL_051_connectance";"connectance";63;"degree.shannon";5,70968050504394
"WOL_051_connectance";"connectance";63;"degree.mean";4,97574123989218
"WOL_051_connectance";"connectance";63;"degree.sd";3,40698077924715
"WOL_051_connectance";"connectance";63;"degree.skewness";1,3141869334964
"WOL_051_connectance";"connectance";63;"degree.kurtosis";4,02352731145463
"WOL_051_connectance";"connectance";63;"modularity.betweenness";0,418453298338242
"WOL_051_connectance";"connectance";63;"modularity.infomap";0,414279241579991
"WOL_051_connectance";"connectance";63;"nestedness";1,82286281454625
"WOL_051_connectance";"connectance";63;"centrality.degree";0,0326741375521863
"WOL_051_connectance";"connectance";63;"centrality.eigen";0,309009894155539
"WOL_051_connectance";"connectance";63;"interaction.overlap";0,0354148513961057
"WOL_051_connectance";"connectance";63;"link.density";4,97574123989218
