"network_id";"null_model";"replicate";"metric";"value"
"AI22_795_connectance";"connectance";9;"richness";27
"AI22_795_connectance";"connectance";9;"connectance";0,15
"AI22_795_connectance";"connectance";9;"degree.shannon";3,14152894490071
"AI22_795_connectance";"connectance";9;"degree.mean";1,77777777777778
"AI22_795_connectance";"connectance";9;"degree.sd";1,12089707663561
"AI22_795_connectance";"connectance";9;"degree.skewness";2,11719727194923
"AI22_795_connectance";"connectance";9;"degree.kurtosis";8,39712619741775
"AI22_795_connectance";"connectance";9;"modularity.betweenness";0,653645833333333
"AI22_795_connectance";"connectance";9;"modularity.infomap";0,645833333333333
"AI22_795_connectance";"connectance";9;"nestedness";5,70902394106814
"AI22_795_connectance";"connectance";9;"centrality.degree";0,175384615384615
"AI22_795_connectance";"connectance";9;"centrality.eigen";0,666893072492693
"AI22_795_connectance";"connectance";9;"interaction.overlap";0,155444444444444
"AI22_795_connectance";"connectance";9;"link.density";1,77777777777778
