"network_id";"null_model";"replicate";"metric";"value"
"P22_180_connectance";"connectance";40;"richness";76
"P22_180_connectance";"connectance";40;"connectance";0,123781676413255
"P22_180_connectance";"connectance";40;"degree.shannon";4,07240072458923
"P22_180_connectance";"connectance";40;"degree.mean";3,34210526315789
"P22_180_connectance";"connectance";40;"degree.sd";2,69593586263446
"P22_180_connectance";"connectance";40;"degree.skewness";1,92175304672593
"P22_180_connectance";"connectance";40;"degree.kurtosis";6,73167682956644
"P22_180_connectance";"connectance";40;"modularity.betweenness";0,491505983011966
"P22_180_connectance";"connectance";40;"modularity.infomap";0,488064976129952
"P22_180_connectance";"connectance";40;"nestedness";5,76319675156884
"P22_180_connectance";"connectance";40;"centrality.degree";0,145945945945946
"P22_180_connectance";"connectance";40;"centrality.eigen";0,366965736179242
"P22_180_connectance";"connectance";40;"interaction.overlap";0,136999646730469
"P22_180_connectance";"connectance";40;"link.density";3,34210526315789
