"network_id";"null_model";"replicate";"metric";"value"
"B22_3_connectance";"connectance";73;"richness";129
"B22_3_connectance";"connectance";73;"connectance";0,100911458333333
"B22_3_connectance";"connectance";73;"degree.shannon";4,63543975511252
"B22_3_connectance";"connectance";73;"degree.mean";4,8062015503876
"B22_3_connectance";"connectance";73;"degree.sd";3,46878382726714
"B22_3_connectance";"connectance";73;"degree.skewness";1,47384337971693
"B22_3_connectance";"connectance";73;"degree.kurtosis";4,85560828384998
"B22_3_connectance";"connectance";73;"modularity.betweenness";0,380010405827263
"B22_3_connectance";"connectance";73;"modularity.infomap";0,420707596253902
"B22_3_connectance";"connectance";73;"nestedness";5,73948327272279
"B22_3_connectance";"connectance";73;"centrality.degree";0,104699803149606
"B22_3_connectance";"connectance";73;"centrality.eigen";0,302690844831052
"B22_3_connectance";"connectance";73;"interaction.overlap";0,114654959107289
"B22_3_connectance";"connectance";73;"link.density";4,8062015503876
