"network_id";"null_model";"replicate";"metric";"value"
"M22_125_connectance";"connectance";92;"richness";33
"M22_125_connectance";"connectance";92;"connectance";0,186363636363636
"M22_125_connectance";"connectance";92;"degree.shannon";3,31949784937238
"M22_125_connectance";"connectance";92;"degree.mean";2,48484848484848
"M22_125_connectance";"connectance";92;"degree.sd";1,56367380152504
"M22_125_connectance";"connectance";92;"degree.skewness";1,04941947070549
"M22_125_connectance";"connectance";92;"degree.kurtosis";3,45324960205342
"M22_125_connectance";"connectance";92;"modularity.betweenness";0,517549077929804
"M22_125_connectance";"connectance";92;"modularity.infomap";0,511600237953599
"M22_125_connectance";"connectance";92;"nestedness";7,90268456375839
"M22_125_connectance";"connectance";92;"centrality.degree";0,150201612903226
"M22_125_connectance";"connectance";92;"centrality.eigen";0,387432879361972
"M22_125_connectance";"connectance";92;"interaction.overlap";0,196401154401154
"M22_125_connectance";"connectance";92;"link.density";2,48484848484848
