"network_id";"null_model";"replicate";"metric";"value"
"P22_178_connectance";"connectance";80;"richness";61
"P22_178_connectance";"connectance";80;"connectance";0,185528756957328
"P22_178_connectance";"connectance";80;"degree.shannon";3,79894064686838
"P22_178_connectance";"connectance";80;"degree.mean";3,27868852459016
"P22_178_connectance";"connectance";80;"degree.sd";2,93332091403233
"P22_178_connectance";"connectance";80;"degree.skewness";1,67657793311062
"P22_178_connectance";"connectance";80;"degree.kurtosis";4,69207572473915
"P22_178_connectance";"connectance";80;"modularity.betweenness";0,46935
"P22_178_connectance";"connectance";80;"modularity.infomap";0,4659
"P22_178_connectance";"connectance";80;"nestedness";8,72442336309524
"P22_178_connectance";"connectance";80;"centrality.degree";0,167514124293785
"P22_178_connectance";"connectance";80;"centrality.eigen";0,328146867966963
"P22_178_connectance";"connectance";80;"interaction.overlap";0,208994275194302
"P22_178_connectance";"connectance";80;"link.density";3,27868852459016
