"network_id";"null_model";"replicate";"metric";"value"
"P22_394_connectance";"connectance";54;"richness";175
"P22_394_connectance";"connectance";54;"connectance";0,0488828909881541
"P22_394_connectance";"connectance";54;"degree.shannon";5,00022816641408
"P22_394_connectance";"connectance";54;"degree.mean";3,72571428571429
"P22_394_connectance";"connectance";54;"degree.sd";2,21389847771354
"P22_394_connectance";"connectance";54;"degree.skewness";1,01523657551439
"P22_394_connectance";"connectance";54;"degree.kurtosis";3,57953641400552
"P22_394_connectance";"connectance";54;"modularity.betweenness";0,525532575557981
"P22_394_connectance";"connectance";54;"modularity.infomap";0,507536979186269
"P22_394_connectance";"connectance";54;"nestedness";2,2184682791813
"P22_394_connectance";"connectance";54;"centrality.degree";0,0481031160720218
"P22_394_connectance";"connectance";54;"centrality.eigen";0,393595154394577
"P22_394_connectance";"connectance";54;"interaction.overlap";0,0558614353582465
"P22_394_connectance";"connectance";54;"link.density";3,72571428571429
