"network_id";"null_model";"replicate";"metric";"value"
"M22_193_connectance";"connectance";78;"richness";45
"M22_193_connectance";"connectance";78;"connectance";0,200854700854701
"M22_193_connectance";"connectance";78;"degree.shannon";3,72497968404132
"M22_193_connectance";"connectance";78;"degree.mean";4,17777777777778
"M22_193_connectance";"connectance";78;"degree.sd";1,73583735215351
"M22_193_connectance";"connectance";78;"degree.skewness";0,88344699128002
"M22_193_connectance";"connectance";78;"degree.kurtosis";4,21368596816759
"M22_193_connectance";"connectance";78;"modularity.betweenness";0,373755092802173
"M22_193_connectance";"connectance";78;"modularity.infomap";0,391014033499321
"M22_193_connectance";"connectance";78;"nestedness";10,1344086021505
"M22_193_connectance";"connectance";78;"centrality.degree";0,138477801268499
"M22_193_connectance";"connectance";78;"centrality.eigen";0,264550711426764
"M22_193_connectance";"connectance";78;"interaction.overlap";0,187696786139181
"M22_193_connectance";"connectance";78;"link.density";4,17777777777778
