"network_id";"null_model";"replicate";"metric";"value"
"WOL_007_connectance";"connectance";49;"richness";97
"WOL_007_connectance";"connectance";49;"connectance";0,0677377333912288
"WOL_007_connectance";"connectance";49;"degree.shannon";4,46824641712229
"WOL_007_connectance";"connectance";49;"degree.mean";3,21649484536082
"WOL_007_connectance";"connectance";49;"degree.sd";1,47356430215221
"WOL_007_connectance";"connectance";49;"degree.skewness";0,407838793317528
"WOL_007_connectance";"connectance";49;"degree.kurtosis";2,62125800174343
"WOL_007_connectance";"connectance";49;"modularity.betweenness";0,529380341880342
"WOL_007_connectance";"connectance";49;"modularity.infomap";0,546864727153189
"WOL_007_connectance";"connectance";49;"nestedness";3,75072337962963
"WOL_007_connectance";"connectance";49;"centrality.degree";0,0402412280701754
"WOL_007_connectance";"connectance";49;"centrality.eigen";0,368401729465891
"WOL_007_connectance";"connectance";49;"interaction.overlap";0,0696475628587249
"WOL_007_connectance";"connectance";49;"link.density";3,21649484536082
