"network_id";"null_model";"replicate";"metric";"value"
"AI22_25_connectance";"connectance";11;"richness";39
"AI22_25_connectance";"connectance";11;"connectance";0,141538461538462
"AI22_25_connectance";"connectance";11;"degree.shannon";3,53210816225976
"AI22_25_connectance";"connectance";11;"degree.mean";2,35897435897436
"AI22_25_connectance";"connectance";11;"degree.sd";1,24577558778245
"AI22_25_connectance";"connectance";11;"degree.skewness";0,698904052542957
"AI22_25_connectance";"connectance";11;"degree.kurtosis";2,47790018903592
"AI22_25_connectance";"connectance";11;"modularity.betweenness";0,594517958412098
"AI22_25_connectance";"connectance";11;"modularity.infomap";0,585538752362949
"AI22_25_connectance";"connectance";11;"nestedness";6,14143920595533
"AI22_25_connectance";"connectance";11;"centrality.degree";0,0732574679943101
"AI22_25_connectance";"connectance";11;"centrality.eigen";0,422808774488239
"AI22_25_connectance";"connectance";11;"interaction.overlap";0,15657931811778
"AI22_25_connectance";"connectance";11;"link.density";2,35897435897436
