"network_id";"null_model";"replicate";"metric";"value"
"B22_32_connectance";"connectance";68;"richness";57
"B22_32_connectance";"connectance";68;"connectance";0,0967741935483871
"B22_32_connectance";"connectance";68;"degree.shannon";3,94937146748013
"B22_32_connectance";"connectance";68;"degree.mean";2,63157894736842
"B22_32_connectance";"connectance";68;"degree.sd";1,15930365409845
"B22_32_connectance";"connectance";68;"degree.skewness";0,682622782361853
"B22_32_connectance";"connectance";68;"degree.kurtosis";3,13606435522519
"B22_32_connectance";"connectance";68;"modularity.betweenness";0,596355555555556
"B22_32_connectance";"connectance";68;"modularity.infomap";0,603911111111111
"B22_32_connectance";"connectance";68;"nestedness";3,90494137353434
"B22_32_connectance";"connectance";68;"centrality.degree";0,0623376623376623
"B22_32_connectance";"connectance";68;"centrality.eigen";0,470424324840837
"B22_32_connectance";"connectance";68;"interaction.overlap";0,0975318903318903
"B22_32_connectance";"connectance";68;"link.density";2,63157894736842
