"network_id";"null_model";"replicate";"metric";"value"
"P22_310_connectance";"connectance";88;"richness";212
"P22_310_connectance";"connectance";88;"connectance";0,0608356787183373
"P22_310_connectance";"connectance";88;"degree.shannon";5,18873225373264
"P22_310_connectance";"connectance";88;"degree.mean";5,30188679245283
"P22_310_connectance";"connectance";88;"degree.sd";3,13116065369633
"P22_310_connectance";"connectance";88;"degree.skewness";0,860195666189513
"P22_310_connectance";"connectance";88;"degree.kurtosis";3,21681865402489
"P22_310_connectance";"connectance";88;"modularity.betweenness";0,380518547130862
"P22_310_connectance";"connectance";88;"modularity.infomap";0,403604310988969
"P22_310_connectance";"connectance";88;"nestedness";3,26360294636737
"P22_310_connectance";"connectance";88;"centrality.degree";0,0511848341232227
"P22_310_connectance";"connectance";88;"centrality.eigen";0,299427272493169
"P22_310_connectance";"connectance";88;"interaction.overlap";0,0714993275518176
"P22_310_connectance";"connectance";88;"link.density";5,30188679245283
