"network_id";"null_model";"replicate";"metric";"value"
"TI92_connectance";"connectance";67;"richness";85
"TI92_connectance";"connectance";67;"connectance";0,0620099786172488
"TI92_connectance";"connectance";67;"degree.shannon";4,2204912669533
"TI92_connectance";"connectance";67;"degree.mean";2,04705882352941
"TI92_connectance";"connectance";67;"degree.sd";1,54230719527396
"TI92_connectance";"connectance";67;"degree.skewness";1,93822957747582
"TI92_connectance";"connectance";67;"degree.kurtosis";6,64584834658604
"TI92_connectance";"connectance";67;"modularity.betweenness";0,777315365305853
"TI92_connectance";"connectance";67;"modularity.infomap";0,746796142158806
"TI92_connectance";"connectance";67;"nestedness";2,35541044776119
"TI92_connectance";"connectance";67;"centrality.degree";0,0725760183591509
"TI92_connectance";"connectance";67;"centrality.eigen";0,783868994231967
"TI92_connectance";"connectance";67;"interaction.overlap";0,0680480200328972
"TI92_connectance";"connectance";67;"link.density";2,04705882352941
