"network_id";"null_model";"replicate";"metric";"value"
"AI22_51_connectance";"connectance";69;"richness";28
"AI22_51_connectance";"connectance";69;"connectance";0,125
"AI22_51_connectance";"connectance";69;"degree.shannon";3,2366839002182
"AI22_51_connectance";"connectance";69;"degree.mean";1,57142857142857
"AI22_51_connectance";"connectance";69;"degree.sd";0,741798187018916
"AI22_51_connectance";"connectance";69;"degree.skewness";1,41429905147729
"AI22_51_connectance";"connectance";69;"degree.kurtosis";5,19082840236687
"AI22_51_connectance";"connectance";69;"modularity.betweenness";0,763429752066116
"AI22_51_connectance";"connectance";69;"modularity.infomap";0,74896694214876
"AI22_51_connectance";"connectance";69;"nestedness";4,3010752688172
"AI22_51_connectance";"connectance";69;"centrality.degree";0,0968660968660969
"AI22_51_connectance";"connectance";69;"centrality.eigen";0,796623141047154
"AI22_51_connectance";"connectance";69;"interaction.overlap";0,135416666666667
"AI22_51_connectance";"connectance";69;"link.density";1,57142857142857
