"network_id";"null_model";"replicate";"metric";"value"
"TI103_connectance";"connectance";71;"richness";33
"TI103_connectance";"connectance";71;"connectance";0,0862745098039216
"TI103_connectance";"connectance";71;"degree.shannon";3,41383203710354
"TI103_connectance";"connectance";71;"degree.mean";1,33333333333333
"TI103_connectance";"connectance";71;"degree.sd";0,595119035711904
"TI103_connectance";"connectance";71;"degree.skewness";1,57255491604368
"TI103_connectance";"connectance";71;"degree.kurtosis";4,3961937716263
"TI103_connectance";"connectance";71;"modularity.betweenness";0,851239669421487
"TI103_connectance";"connectance";71;"modularity.infomap";0,84194214876033
"TI103_connectance";"connectance";71;"nestedness";2,90697674418605
"TI103_connectance";"connectance";71;"centrality.degree";0,0554435483870968
"TI103_connectance";"connectance";71;"centrality.eigen";0,861463572273372
"TI103_connectance";"connectance";71;"interaction.overlap";0,085037037037037
"TI103_connectance";"connectance";71;"link.density";1,33333333333333
