"network_id";"null_model";"replicate";"metric";"value"
"D21_91_connectance";"connectance";56;"richness";51
"D21_91_connectance";"connectance";56;"connectance";0,1675
"D21_91_connectance";"connectance";56;"degree.shannon";3,65525882231137
"D21_91_connectance";"connectance";56;"degree.mean";2,62745098039216
"D21_91_connectance";"connectance";56;"degree.sd";2,16296818574593
"D21_91_connectance";"connectance";56;"degree.skewness";1,51918030152966
"D21_91_connectance";"connectance";56;"degree.kurtosis";4,52162396038922
"D21_91_connectance";"connectance";56;"modularity.betweenness";0,534194698151036
"D21_91_connectance";"connectance";56;"modularity.infomap";0,547003787034974
"D21_91_connectance";"connectance";56;"nestedness";5,68862275449102
"D21_91_connectance";"connectance";56;"centrality.degree";0,13265306122449
"D21_91_connectance";"connectance";56;"centrality.eigen";0,450055503771838
"D21_91_connectance";"connectance";56;"interaction.overlap";0,147330357142857
"D21_91_connectance";"connectance";56;"link.density";2,62745098039216
