"network_id";"null_model";"replicate";"metric";"value"
"B22_3_connectance";"connectance";79;"richness";129
"B22_3_connectance";"connectance";79;"connectance";0,100911458333333
"B22_3_connectance";"connectance";79;"degree.shannon";4,65325967432355
"B22_3_connectance";"connectance";79;"degree.mean";4,8062015503876
"B22_3_connectance";"connectance";79;"degree.sd";3,31916197861901
"B22_3_connectance";"connectance";79;"degree.skewness";1,36235765784986
"B22_3_connectance";"connectance";79;"degree.kurtosis";4,09295142355178
"B22_3_connectance";"connectance";79;"modularity.betweenness";0,391940686784599
"B22_3_connectance";"connectance";79;"modularity.infomap";0,429245577523413
"B22_3_connectance";"connectance";79;"nestedness";5,66123506195323
"B22_3_connectance";"connectance";79;"centrality.degree";0,0808932086614173
"B22_3_connectance";"connectance";79;"centrality.eigen";0,308427290698135
"B22_3_connectance";"connectance";79;"interaction.overlap";0,112245295639495
"B22_3_connectance";"connectance";79;"link.density";4,8062015503876
